,id,0,1,2,3,4,5,6,7
107,ՀԿ_23,,ՄԱՐԻՆԱ ՕՀԱՆՋԱՆՅԱՆ ԱՇՈՏԻ,Ստացված փոխառություններ (վարկեր),«ՎՏԲ-Հայաստան Բանկ» ՓԲԸ,Պաշտպանված,"3,300,000.00",ՀՀ դրամ,0.00
108,ՀԿ_23,"Ընդամենը
            9,557,115.00            ՀՀ դրամ","9,557,115.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
109,ՀԿ_22,,ՀՈՎՀԱՆՆԵՍ ԵՆՈՔՅԱՆ ԿԵՆՍԱԲԵՐԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"13,043,977.00",ՀՀ դրամ,0.00
110,ՀԿ_22,,ՀՈՎՀԱՆՆԵՍ ԵՆՈՔՅԱՆ ԿԵՆՍԱԲԵՐԻ,Կենսաթոշակ,ՀՀ սոցապ պետական ծառայություն,Պաշտպանված,"1,566,102.00",ՀՀ դրամ,0.00
111,ՀԿ_22,,ՀՈՎՀԱՆՆԵՍ ԵՆՈՔՅԱՆ ԿԵՆՍԱԲԵՐԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"894,346.00",ՀՀ դրամ,0.00
112,ՀԿ_22,"Ընդամենը
            15,504,425.00            ՀՀ դրամ","15,504,425.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
113,ՀԿ_21,,ԷԴԻԿ ՀԱԿՈԲՅԱՆ ԱՐՄԵՆԱԿԻ,Կենսաթոշակ,ՀՀ սոցիալական ապահովության պետական ծառայություն,Պաշտպանված,"1,332,620.00",ՀՀ դրամ,0.00
114,ՀԿ_21,,ԷԴԻԿ ՀԱԿՈԲՅԱՆ ԱՐՄԵՆԱԿԻ,Այլ եկամուտներ,ՀՀ սոցիալական ապահովության պետական ծառայություն,Պաշտպանված,"100,797.00",ՀՀ դրամ,0.00
115,ՀԿ_21,,ԷԴԻԿ ՀԱԿՈԲՅԱՆ ԱՐՄԵՆԱԿԻ,Այլ եկամուտներ,ՀՀ պաշտպանության նախարարություն,Պաշտպանված,"196,000.00",ՀՀ դրամ,0.00
116,ՀԿ_21,,ԷԴԻԿ ՀԱԿՈԲՅԱՆ ԱՐՄԵՆԱԿԻ,Ստացված փոխառություններ (վարկեր),«Հայբիզնեսբանկ» ՓԲԸ,Պաշտպանված,"500,000.00",ՀՀ դրամ,0.00
117,ՀԿ_21,,ԷԴԻԿ ՀԱԿՈԲՅԱՆ ԱՐՄԵՆԱԿԻ,Ստացված փոխառություններ (վարկեր),«Ամերիաբանկ» ՓԲԸ,Պաշտպանված,"1,339,000.00",ՀՀ դրամ,0.00
118,ՀԿ_21,,ԷԴԻԿ ՀԱԿՈԲՅԱՆ ԱՐՄԵՆԱԿԻ,Այլ եկամուտներ,ՀՀ պետական եկամուտների կոմիտե,Պաշտպանված,"2,716,426.00",ՀՀ դրամ,0.00
119,ՀԿ_21,,ԷԴԻԿ ՀԱԿՈԲՅԱՆ ԱՐՄԵՆԱԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"9,047,215.00",ՀՀ դրամ,0.00
120,ՀԿ_21,,ԷԴԻԿ ՀԱԿՈԲՅԱՆ ԱՐՄԵՆԱԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"4,923,538.00",ՀՀ դրամ,0.00
121,ՀԿ_21,"Ընդամենը
            20,155,596.00            ՀՀ դրամ","20,155,596.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
122,ՀԿ_20,,ԳԱՐԵԳԻՆ ԲԵԳՈՅԱՆ ՎԼԱԴԻՄԻՐԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"8,546,068.00",ՀՀ դրամ,0.00
123,ՀԿ_20,,ԳԱՐԵԳԻՆ ԲԵԳՈՅԱՆ ՎԼԱԴԻՄԻՐԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,874,168.00",ՀՀ դրամ,0.00
124,ՀԿ_20,,ԳԱՐԵԳԻՆ ԲԵԳՈՅԱՆ ՎԼԱԴԻՄԻՐԻ,Այլ եկամուտներ,ՎՏԲ-Հայաստան բանկ ՓԲԸ,Պաշտպանված,"66,000.00",ՀՀ դրամ,0.00
125,ՀԿ_20,"Ընդամենը
            11,486,236.00            ՀՀ դրամ","11,486,236.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
126,ՀԿ_19,,ԱՐՏԱՇԵՍ ՄԱԻԼՅԱՆ ՍԱՄՎԵԼԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ  քննչական ծառայություն,Պաշտպանված,"7,343,340.00",ՀՀ դրամ,0.00
127,ՀԿ_19,,ԱՐՏԱՇԵՍ ՄԱԻԼՅԱՆ ՍԱՄՎԵԼԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
128,ՀԿ_19,"Ընդամենը
            10,132,564.00            ՀՀ դրամ","10,132,564.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
129,ՀԿ_18,,ԲՈՐՅԱ ՉԻԼԻՆԳԱՐՅԱՆ ԱԼԵՔՍԱՆԴՐԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"7,832,434.00",ՀՀ դրամ,0.00
130,ՀԿ_18,,ԲՈՐՅԱ ՉԻԼԻՆԳԱՐՅԱՆ ԱԼԵՔՍԱՆԴՐԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
131,ՀԿ_18,,ԲՈՐՅԱ ՉԻԼԻՆԳԱՐՅԱՆ ԱԼԵՔՍԱՆԴՐԻ,Այլ եկամուտներ,ՀՀ պետական եկամուտների կոմիտե,Պաշտպանված,"1,785,000.00",ՀՀ դրամ,0.00
132,ՀԿ_18,,ԲՈՐՅԱ ՉԻԼԻՆԳԱՐՅԱՆ ԱԼԵՔՍԱՆԴՐԻ,Այլ եկամուտներ,ՀՀ պաշտպանության նախարարություն,Պաշտպանված,"191,000.00",ՀՀ դրամ,0.00
133,ՀԿ_18,,ԲՈՐՅԱ ՉԻԼԻՆԳԱՐՅԱՆ ԱԼԵՔՍԱՆԴՐԻ,Այլ եկամուտներ,ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,Պաշտպանված,"72,000.00",ՀՀ դրամ,0.00
134,ՀԿ_18,,ԲՈՐՅԱ ՉԻԼԻՆԳԱՐՅԱՆ ԱԼԵՔՍԱՆԴՐԻ,Այլ եկամուտներ,ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,Պաշտպանված,"300,000.00",ՀՀ դրամ,0.00
135,ՀԿ_18,,ԲՈՐՅԱ ՉԻԼԻՆԳԱՐՅԱՆ ԱԼԵՔՍԱՆԴՐԻ,Ստացված փոխառություններ (վարկեր),Հայբիզնեսբանկ ՓԲԸ,Պաշտպանված,"1,500,000.00",ՀՀ դրամ,0.00
136,ՀԿ_18,"Ընդամենը
            14,469,658.00            ՀՀ դրամ","14,469,658.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
137,ՀԿ_17,,ԴԱՎԻԹ ԿՈՍՏԱՆԴՅԱՆ ՌՈԲԵՐՏԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"8,116,436.00",ՀՀ դրամ,0.00
138,ՀԿ_17,,ԴԱՎԻԹ ԿՈՍՏԱՆԴՅԱՆ ՌՈԲԵՐՏԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
139,ՀԿ_17,,ԴԱՎԻԹ ԿՈՍՏԱՆԴՅԱՆ ՌՈԲԵՐՏԻ,Այլ եկամուտներ,ՀՀ պետական եկամուտների կոմիտե,Պաշտպանված,"2,146,593.00",ՀՀ դրամ,0.00
140,ՀԿ_17,,ԴԱՎԻԹ ԿՈՍՏԱՆԴՅԱՆ ՌՈԲԵՐՏԻ,Այլ եկամուտներ,աշխատանքի և սոցիալական հարցերի նախարարություն,Պաշտպանված,"72,000.00",ՀՀ դրամ,0.00
141,ՀԿ_17,,ԴԱՎԻԹ ԿՈՍՏԱՆԴՅԱՆ ՌՈԲԵՐՏԻ,Ստացված փոխառություններ (վարկեր),Հայբիզնեսբանկ,Պաշտպանված,"1,500,000.00",ՀՀ դրամ,0.00
142,ՀԿ_17,"Ընդամենը
            14,624,253.00            ՀՀ դրամ","14,624,253.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
143,ՀԿ_16,,ԲԱԳՐԱՏ ԱԴԱՄՅԱՆ ՀՐԱՆՏԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"7,544,473.00",ՀՀ դրամ,0.00
144,ՀԿ_16,,ԲԱԳՐԱՏ ԱԴԱՄՅԱՆ ՀՐԱՆՏԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
145,ՀԿ_16,,ԲԱԳՐԱՏ ԱԴԱՄՅԱՆ ՀՐԱՆՏԻ,Այլ եկամուտներ,ՀՀ պետական եկամուտների կոմիտե,Պաշտպանված,"1,779,512.00",ՀՀ դրամ,0.00
146,ՀԿ_16,,ԲԱԳՐԱՏ ԱԴԱՄՅԱՆ ՀՐԱՆՏԻ,Ստացված փոխառություններ (վարկեր),ՀԱՅԲԻԶՆԵՍԲԱՆԿ ՓԲԸ,Պաշտպանված,"300,000.00",ՀՀ դրամ,0.00
147,ՀԿ_16,,ԲԱԳՐԱՏ ԱԴԱՄՅԱՆ ՀՐԱՆՏԻ,Այլ եկամուտներ,-,Պաշտպանված,0.00,ՀՀ դրամ,"760,000.00"
148,ՀԿ_16,,ԲԱԳՐԱՏ ԱԴԱՄՅԱՆ ՀՐԱՆՏԻ,Այլ եկամուտներ,ՀՀ ՊՆ,Պաշտպանված,"196,000.00",ՀՀ դրամ,0.00
149,ՀԿ_16,"Ընդամենը
            12,609,209.00            ՀՀ դրամ","12,609,209.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
150,ՀԿ_15,,ԳԵՂԱՄ ՄԱՐԳԱՐՅԱՆ ՄԱՐՏԻՆԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ ՀԱՏՈՒԿ ՔՆՆՉԱԿԱՆ ԾԱՌԱՅՈՒԹՅՈՒՆ,Պաշտպանված,"8,033,322.00",ՀՀ դրամ,0.00
151,ՀԿ_15,,ԳԵՂԱՄ ՄԱՐԳԱՐՅԱՆ ՄԱՐՏԻՆԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ ՀԱԿԱԿՈՌՈՒՊՑԻՈՆ ԿՈՄԻՏԵ,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
152,ՀԿ_15,"Ընդամենը
            10,822,546.00            ՀՀ դրամ","10,822,546.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
153,ՀԿ_12,,ԶԱՐՈՒՀԻ ՍԱՐԳՍՅԱՆ ԳԵՈՐԳԻԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,Հատուկ քննչական ծառայություն,Պաշտպանված,"4,325,804.00",ՀՀ դրամ,0.00
154,ՀԿ_12,,ԶԱՐՈՒՀԻ ՍԱՐԳՍՅԱՆ ԳԵՈՐԳԻԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,Հակակոռուպցիոն կոմիտե,Պաշտպանված,"760,126.00",ՀՀ դրամ,0.00
155,ՀԿ_12,,ԶԱՐՈՒՀԻ ՍԱՐԳՍՅԱՆ ԳԵՈՐԳԻԻ,Ստացված փոխառություններ (վարկեր),Ինեկոբանկ,Պաշտպանված,"1,296,508.00",ՀՀ դրամ,0.00
156,ՀԿ_12,"Ընդամենը
            6,382,438.00            ՀՀ դրամ","6,382,438.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
157,ՀԿ_11,,ԳԵՐԱՍԻՄ ՄԿՐՏՉՅԱՆ ՅՈՒՐԻԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"6,766,391.00",ՀՀ դրամ,0.00
158,ՀԿ_11,,ԳԵՐԱՍԻՄ ՄԿՐՏՉՅԱՆ ՅՈՒՐԻԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"1,462,578.00",ՀՀ դրամ,0.00
159,ՀԿ_11,"Ընդամենը
            8,228,969.00            ՀՀ դրամ","8,228,969.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
160,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"10,443,062.00",ՀՀ դրամ,0.00
161,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
162,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Կենսաթոշակ,ՀՀ ոստիկանություն,Պաշտպանված,"1,282,000.00",ՀՀ դրամ,0.00
163,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Այլ եկամուտներ,ՀԱՅԲԻԶՆԵՍԲԱՆԿ ՓԲԸ,Պաշտպանված,"792,000.00",ՀՀ դրամ,0.00
164,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Ստացված փոխառություններ (վարկեր),ՀԱՅԲԻԶՆԵՍԲԱՆԿ ՓԲԸ,Պաշտպանված,"10,000,000.00",ՀՀ դրամ,0.00
165,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Տրված փոխառությունների դիմաց ստացված տոկոսը և այլ հատուցումը.,Պաշտպանված,Պաշտպանված,"900,000.00",ՀՀ դրամ,0.00
166,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Տրված փոխառությունների դիմաց ստացված տոկոսը և այլ հատուցումը.,Պաշտպանված,Պաշտպանված,"900,000.00",ՀՀ դրամ,0.00
167,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Այլ եկամուտներ,ՀՀ կառավարություն,Պաշտպանված,"72,000.00",ՀՀ դրամ,0.00
168,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Գույքը (բացառությամբ դրամական միջոցների) օտարելուց ստացված եկամուտը,Վոլոդյա Կարենի Աղաջանյան,Պաշտպանված,"950,000.00",ՀՀ դրամ,0.00
169,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Ժառանգության կարգով ստացված գույքը (այդ թվում՝ դրամական միջոցները),Աստղիկ Գևորգի Բադալյան,Պաշտպանված,"10,900,000.00",ՀՀ դրամ,0.00
170,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Այլ եկամուտներ,ՀՀ կառավարություն,Պաշտպանված,"1,948,265.00",ՀՀ դրամ,0.00
171,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Այլ եկամուտներ,-,Պաշտպանված,"900,000.00",ՀՀ դրամ,"900,000.00"
172,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Այլ եկամուտներ,-,Պաշտպանված,"900,000.00",ՀՀ դրամ,"900,000.00"
173,ՀԿ_09,,ԱՐՏԱԿ ԹԱԴԵՎՈՍՅԱՆ ՎԱՀՐԱՄԻ,Ստացված փոխառություններ (վարկեր),ՎՏԲ-Հայաստան բանկ ՓԲԸ,Պաշտպանված,"10,592,064.00",ՀՀ դրամ,0.00
174,ՀԿ_09,"Ընդամենը
            53,368,615.00            ՀՀ դրամ","53,368,615.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
175,ՀԿ_07,,ԱՐՍԵՆ ԳԵՂԱՄՅԱՆ ԳՐԻԳՈՐԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ քննչական կոմիտե,Պաշտպանված,"7,212,935.00",ՀՀ դրամ,0.00
176,ՀԿ_07,,ԱՐՍԵՆ ԳԵՂԱՄՅԱՆ ԳՐԻԳՈՐԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"125,113.00",ՀՀ դրամ,0.00
177,ՀԿ_07,,ԱՐՍԵՆ ԳԵՂԱՄՅԱՆ ԳՐԻԳՈՐԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,693,618.00",ՀՀ դրամ,0.00
178,ՀԿ_07,,ԱՐՍԵՆ ԳԵՂԱՄՅԱՆ ԳՐԻԳՈՐԻ,Այլ եկամուտներ,ՀՀ ՊԵԿ,Պաշտպանված,"203,127.00",ՀՀ դրամ,0.00
179,ՀԿ_07,,ԱՐՍԵՆ ԳԵՂԱՄՅԱՆ ԳՐԻԳՈՐԻ,Այլ եկամուտներ,ՀՀ քննչական կոմիտե,Պաշտպանված,"60,000.00",ՀՀ դրամ,0.00
180,ՀԿ_07,"Ընդամենը
            10,294,793.00            ՀՀ դրամ","10,294,793.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
181,ՀԿ_06,,ԱՐՄԱՆ ՄԱՆՈՒՉԱՐՅԱՆ ԱՊԵՏՆԱԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"7,450,649.00",ՀՀ դրամ,0.00
182,ՀԿ_06,,ԱՐՄԱՆ ՄԱՆՈՒՉԱՐՅԱՆ ԱՊԵՏՆԱԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
183,ՀԿ_06,,ԱՐՄԱՆ ՄԱՆՈՒՉԱՐՅԱՆ ԱՊԵՏՆԱԿԻ,Այլ եկամուտներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"66,000.00",ՀՀ դրամ,0.00
184,ՀԿ_06,,ԱՐՄԱՆ ՄԱՆՈՒՉԱՐՅԱՆ ԱՊԵՏՆԱԿԻ,Այլ եկամուտներ,ՀՀ ֆինանսների նախարարություն,Պաշտպանված,"2,396,250.00",ՀՀ դրամ,0.00
185,ՀԿ_06,,ԱՐՄԱՆ ՄԱՆՈՒՉԱՐՅԱՆ ԱՊԵՏՆԱԿԻ,Ստացված փոխառություններ (վարկեր),Էյչ-Էս-Բի-Սի բանկ,Պաշտպանված,"2,950,000.00",ՀՀ դրամ,0.00
186,ՀԿ_06,,ԱՐՄԱՆ ՄԱՆՈՒՉԱՐՅԱՆ ԱՊԵՏՆԱԿԻ,Ստացված փոխառություններ (վարկեր),ՙՙԱրարատբանկՙՙ ԲԲԸ,Պաշտպանված,"700,000.00",ՀՀ դրամ,0.00
187,ՀԿ_06,,ԱՐՄԱՆ ՄԱՆՈՒՉԱՐՅԱՆ ԱՊԵՏՆԱԿԻ,Ստացված փոխառություններ (վարկեր),ՙՙԱրարատբանկՙՙ ԲԲԸ,Պաշտպանված,"4,387,562.00",ՀՀ դրամ,0.00
188,ՀԿ_06,,ԱՐՄԱՆ ՄԱՆՈՒՉԱՐՅԱՆ ԱՊԵՏՆԱԿԻ,Տրված փոխառությունների դիմաց ստացված տոկոսը և այլ հատուցումը.,Պաշտպանված,Պաշտպանված,"216,658.00",ՀՀ դրամ,0.00
189,ՀԿ_06,,ԱՐՄԱՆ ՄԱՆՈՒՉԱՐՅԱՆ ԱՊԵՏՆԱԿԻ,Այլ եկամուտներ,ՀՀ պաշտպանության նախարարություն,Պաշտպանված,"194,000.00",ՀՀ դրամ,0.00
190,ՀԿ_06,"Ընդամենը
            21,150,343.00            ՀՀ դրամ","21,150,343.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
191,ՀԿ_05,,ԱՐԹՈՒՐ ՍԱՐԳՍՅԱՆ ՄՈՒՐԱԴԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"8,008,737.00",ՀՀ դրամ,0.00
192,ՀԿ_05,,ԱՐԹՈՒՐ ՍԱՐԳՍՅԱՆ ՄՈՒՐԱԴԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
193,ՀԿ_05,,ԱՐԹՈՒՐ ՍԱՐԳՍՅԱՆ ՄՈՒՐԱԴԻ,Ստացված փոխառություններ (վարկեր),<<Հայբիզնեսբանկ>> ՓԲԸ,Պաշտպանված,"787,000.00",ՀՀ դրամ,0.00
194,ՀԿ_05,,ԱՐԹՈՒՐ ՍԱՐԳՍՅԱՆ ՄՈՒՐԱԴԻ,Այլ եկամուտներ,ՀՀ ֆինանսների նախարարություն,Պաշտպանված,"1,400,418.00",ՀՀ դրամ,0.00
195,ՀԿ_05,,ԱՐԹՈՒՐ ՍԱՐԳՍՅԱՆ ՄՈՒՐԱԴԻ,Տրված փոխառությունների դիմաց ստացված տոկոսը և այլ հատուցումը.,Պաշտպանված,Պաշտպանված,"123,550.00",ՀՀ դրամ,0.00
196,ՀԿ_05,,ԱՐԹՈՒՐ ՍԱՐԳՍՅԱՆ ՄՈՒՐԱԴԻ,Տրված փոխառությունների դիմաց ստացված տոկոսը և այլ հատուցումը.,Պաշտպանված,Պաշտպանված,"341,500.00",ՀՀ դրամ,0.00
197,ՀԿ_05,,ԱՐԹՈՒՐ ՍԱՐԳՍՅԱՆ ՄՈՒՐԱԴԻ,Ստացված փոխառություններ (վարկեր),<<Հայբիզնեսբանկ>> ՓԲԸ,Պաշտպանված,"400,000.00",ՀՀ դրամ,0.00
198,ՀԿ_05,,ԱՐԹՈՒՐ ՍԱՐԳՍՅԱՆ ՄՈՒՐԱԴԻ,Այլ եկամուտներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"66,000.00",ՀՀ դրամ,0.00
199,ՀԿ_05,,ԱՐԹՈՒՐ ՍԱՐԳՍՅԱՆ ՄՈՒՐԱԴԻ,Տրված փոխառությունների դիմաց ստացված տոկոսը և այլ հատուցումը.,Պաշտպանված,Պաշտպանված,"19,276,170.00",ՀՀ դրամ,0.00
200,ՀԿ_05,"Ընդամենը
            33,192,599.00            ՀՀ դրամ","33,192,599.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
201,ՀԿ_04,,ԱՐՇԱԼՈՒՅՍ ՄԻՆԱՍՅԱՆ ԿԱՌԼԵՆԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,"ՀՀ հատուկ քննչական ծառայություն, ՀՀ հակակոռուպցիոն կոմիտե",Պաշտպանված,"14,530,388.00",ՀՀ դրամ,0.00
202,ՀԿ_04,,ԱՐՇԱԼՈՒՅՍ ՄԻՆԱՍՅԱՆ ԿԱՌԼԵՆԻ,Վարձակալության դիմաց ստացված վճարը կամ այլ հատուցումը,Ալֆա Ֆարմ ՓԲԸ,Պաշտպանված,"2,400,000.00",ՀՀ դրամ,0.00
203,ՀԿ_04,,ԱՐՇԱԼՈՒՅՍ ՄԻՆԱՍՅԱՆ ԿԱՌԼԵՆԻ,Ստացված փոխառություններ (վարկեր),ԷՎՈԿԱԲԱՆԿ ՓԲԸ,Պաշտպանված,"295,000.00",ՀՀ դրամ,0.00
204,ՀԿ_04,,ԱՐՇԱԼՈՒՅՍ ՄԻՆԱՍՅԱՆ ԿԱՌԼԵՆԻ,Այլ եկամուտներ,ՀՀ ֆինանսների նախարարություն,Պաշտպանված,"1,618,704.00",ՀՀ դրամ,0.00
205,ՀԿ_04,"Ընդամենը
            18,844,092.00            ՀՀ դրամ","18,844,092.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
206,ՀԿ_03,,ԱՇՈՏ ՕՀԱՆՅԱՆ ԱՐՄԵՆԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"8,705,473.00",ՀՀ դրամ,0.00
207,ՀԿ_03,,ԱՇՈՏ ՕՀԱՆՅԱՆ ԱՐՄԵՆԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"3,413,946.00",ՀՀ դրամ,0.00
208,ՀԿ_03,,ԱՇՈՏ ՕՀԱՆՅԱՆ ԱՐՄԵՆԻ,Այլ եկամուտներ,Հայբիզնեսբանկ ՓԲԸ,Պաշտպանված,"2,181,656.00",ՀՀ դրամ,0.00
209,ՀԿ_03,,ԱՇՈՏ ՕՀԱՆՅԱՆ ԱՐՄԵՆԻ,Այլ եկամուտներ,ՀՀ ՊԵԿ,Պաշտպանված,"2,448,483.00",ՀՀ դրամ,0.00
210,ՀԿ_03,"Ընդամենը
            16,749,558.00            ՀՀ դրամ","16,749,558.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
211,ՀԿ_02,,ԱՆԻ ՄԽԻԿՅԱՆ ՎԱՐԴԱՆԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ Հատուկ քննչական ծառայություն,Պաշտպանված,"2,061,604.00",ՀՀ դրամ,0.00
